client_count,total_duration
9660,1.102933721
9670,1.08239673
9680,1.146025137
9690,1.088601595
9700,1.152559406
9710,1.056799094
9720,1.099665835
9730,1.152729843
9740,1.100326301
9750,1.111582958
9760,1.124685903
9770,1.126844389
9780,1.064298716
9790,1.178407322
9800,1.059856172
9810,1.332306524
9820,1.091666699
9830,1.155243478
9840,1.105623023
9850,1.084426605
9860,1.12777444
9870,1.1304253260000001
9880,1.141944817
9890,1.104200379
9900,1.1607784620000001
9910,1.070844865
9920,1.166162507
9930,1.083894314
9940,1.166719798
9950,1.140464568
9960,1.181095937
9970,1.148701664
9980,1.1290715040000001
9990,1.155483285
10000,1.166012018
